교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,경도,
경기도교육청,이천교육지원청,증포초등학교병설유치원,공립(병설),김선경,김선경,20070301,20070301,경기도 이천시 이섭대천로 1418,031-637-2065,031-637-2066,http://jpo.es.kr,08시30분~17시30분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,11,0,37.29401696,127.4566136
경기도교육청,이천교육지원청,지예슬유치원,사립(사인),이은영,이은영,19960901,19960906,경기도 이천시 증신로156번길 37,031-635-5084,031-633-1275, ,09시00분~19시00분,3,3,3,0,0,200,46,57,60,0,0,34,54,54,0,0,37.29095553,127.4535135
경기도교육청,이천교육지원청,토마토유치원,사립(사인),최경수,최부연,20130301,20130302,경기도 이천시 대산로 626-3,010-3342-6766,031-631-0970, ,07시40분~20시00분,0,1,2,0,0,60,0,21,39,0,0,0,21,39,0,0,37.2696011,127.4905962
경기도교육청,이천교육지원청,한내초등학교병설유치원,공립(병설),이우연,이우연,19980901,19980901,경기도 이천시 갈산로 71,031-636-9649,031-636-9385, ,08시30분~18시00분,0,0,0,1,1,22,0,0,0,18,4,0,0,0,5,1,37.29028689,127.461596
경기도교육청,이천교육지원청,한마음유치원,사립(사인),김정덕,김정덕,19980228,19980228,경기도 이천시 청백리로 64-28,031-633-7799,031-634-0079, ,07시30분~19시30분,2,2,2,1,0,150,36,44,52,18,0,28,44,32,15,0,37.30212738,127.470024
경기도교육청,이천교육지원청,한울숲유치원,사립(사인),이종명,김희경,20000501,20000501,경기도 이천시 이섭대천로783번길 1,031-636-7878,031-636-9922, ,07시30분~19시30분,1,1,1,0,0,114,30,30,25,0,0,12,10,22,0,0,37.24128662,127.4398636
경기도교육청,이천교육지원청,호법초등학교병설유치원,공립(병설),전선자,전선자,19810309,19810309,경기도 이천시 이섭대천로537번길 8,031-633-2898,031-632-0117,http://www.ichobub.es.kr,09시00분~19시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,9,0,37.22408339,127.4272292
경기도교육청,파주교육지원청,가온유치원,공립(단설),정소영,정소영,20150301,20150310,경기도 파주시 가온로 134,031-949-7366,031-949-7365,https://pjkgaon-k.goepj.kr/pjkgaon-k/main.do,08시00분~19시00분,2,2,2,0,1,120,28,40,48,0,4,25,34,30,0,3,37.72068263,126.7472811
경기도교육청,파주교육지원청,가온호수유치원,사립(사인),이희영황의원,김보경,20120924,20121001,경기도 파주시 한빛로 70,031-945-7008,031-949-7008,http://www.gaonhosu.co.kr,08시00분~19시00분,3,2,2,0,0,157,54,44,52,0,0,54,43,50,0,0,37.71513181,126.7567154
경기도교육청,파주교육지원청,갈현초등학교병설유치원,공립(병설),박숙자,박숙자,19990901,19990901,경기도 파주시 평화로591번길 76,031-945-9022, , ,08시30분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,37.77182505,126.7163626
경기도교육청,파주교육지원청,검산초등학교병설유치원,공립(병설),김윤순,김윤순,19990901,19990901,경기도 파주시 검산로 10,031-941-3175,031-945-1810,http://www.pjgs.es.kr/wah/kindergarten/index.htm,08시30분~19시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,37.7761285,126.7394278
경기도교육청,파주교육지원청,교하슬기유치원,사립(사인),이현재,김보형,20070301,20070301,경기도 파주시 책향기로 197,031-946-3193,031-946-4593, ,08시00분~19시00분,3,2,2,1,0,200,54,44,52,22,0,51,44,52,17,0,37.72152384,126.7200119
경기도교육청,파주교육지원청,교하초등학교병설유치원,공립(병설),이종만,이종만,19850207,19850307,경기도 파주시 동편길 13,031-943-8812, ,http://gyoha-e.goepj.kr,09시00분~18시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.75344781,126.7478191
경기도교육청,파주교육지원청,군내초등학교병설유치원,공립(병설),진남균,진남균,19850301,19850301,경기도 파주시 통일촌길 226,031-952-4391,031-954-2117,https://kunnae-e.goepj.kr/kunnae-e/main.do,09시00분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,2,0,37.90574068,126.732027
경기도교육청,파주교육지원청,금릉초등학교병설유치원,공립(병설),신현숙,신현숙,20050305,20050305,경기도 파주시 후곡로 56,031-8071-9070,031-8071-9028, ,08시30분~19시00분,1,1,1,0,0,58,14,20,24,0,0,7,12,19,0,0,37.75255823,126.7728094
경기도교육청,파주교육지원청,금촌유치원,공립(단설),윤현주,윤현주,20130913,20130901,경기도 파주시 동산3길 38-11,031-945-4392,031-945-4394,http://kumchonpreschool-k.goepj.kr,08시10분~19시00분,1,2,2,0,2,104,15,37,44,0,8,15,33,27,0,8,37.76201686,126.7703788
경기도교육청,파주교육지원청,금향초등학교병설유치원,공립(병설),김미경,김미경,20050301,20050301,경기도 파주시 쇠재로 123,031-957-9056,031-957-9058,http://www.gh.es.kr/wah/2019/index.htm,08시30분~19시00분,0,0,1,1,1,42,0,0,22,16,4,0,0,11,12,4,37.75259348,126.77678
경기도교육청,파주교육지원청,금화초등학교병설유치원,공립(병설),박윤주,박윤주,20041202,20041202,경기도 파주시 새꽃로 55,031-957-9916,031-957-0474,http://www.pjgeumhwa.es.kr,08시30분~19시00분,1,1,1,0,1,60,14,20,22,0,4,5,6,10,0,2,37.75504186,126.767654
경기도교육청,파주교육지원청,꿈의유치원,사립(사인),박창순,박현주(직무대리),20090303,20090303,경기도 파주시 정담길 112,031-944-7959,031-944-7951,http://www.dreamkindergarten.net,08시00분~19시00분,2,2,2,0,0,120,32,40,48,0,0,26,31,42,0,0,37.77079089,126.7732632
경기도교육청,파주교육지원청,능안초등학교병설유치원,공립(병설),윤주현,윤주현,20000108,20000108,경기도 파주시 능안로 145,031-948-0891, ,http://www.neungan.es.kr/,09시00분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.74036058,126.7926213
경기도교육청,파주교육지원청,다온유치원,사립(사인),김윤임,이수빈,20030721,20030721,경기도 파주시 가온로 205,031-941-4997, , ,07시30분~19시30분,1,1,2,0,0,123,16,20,28,0,0,12,7,23,0,0,37.72079205,126.7527215
경기도교육청,파주교육지원청,다율유치원,공립(단설),박경숙,박경숙,20220301,20220301,경기도 파주시 다율로 30,031-570-6900,031-570-6999,https://dayul-k.goepj.kr,07시00분~19시00분,3,3,3,0,1,178,42,60,72,0,4,42,60,72,0,6,37.73781027,126.727396
경기도교육청,파주교육지원청,대성동초등학교병설유치원,공립(병설),최일용,최일용,19830124,20110301,경기도 파주시 대성동길 150,031-954-0407,031-954-0408,https://daesungdong-e.goepj.kr/,08시40분~19시00분,0,0,0,1,0,5,0,0,0,5,0,0,0,0,5,0,37.94338462,126.6807345
경기도교육청,파주교육지원청,덕암초등학교병설유치원,공립(병설),장두열,장두열,19880301,19880301,경기도 파주시 등원로 199,031-941-4153,031-944-0484,https://pjdeokam-e.goepj.kr/pjdeokam-e/cm/cntnts/cntntsView.do?mi=9625&cntntsId=3116,08시30분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,11,0,37.7652381,126.8196379
경기도교육청,파주교육지원청,동문한우리유치원,사립(사인),이규종,조계선,20010301,20010301,경기도 파주시 대원로 32,031-948-0127, , ,08시00분~19시30분,2,1,2,0,0,270,36,22,52,0,0,19,20,35,0,0,37.72717563,126.8183856
경기도교육청,파주교육지원청,동패유치원,공립(단설),김정희,김정희,20220301,20220301,경기도 파주시 교하로 272,031-540-7400, ,https://dongpae-k.goepj.kr,08시00분~19시00분,6,6,6,0,6,372,84,120,144,0,24,83,100,132,0,21,37.71738943,126.7401097
경기도교육청,파주교육지원청,동화나라유치원,사립(사인),류진순,김덕희,20070302,20070302,경기도 파주시 소라지로 243,031-948-8889, ,http://www.donghwakids.com,09시00분~19시00분,4,2,2,0,0,160,36,44,52,0,0,63,26,31,0,0,37.74469988,126.6917497
경기도교육청,파주교육지원청,두일유치원,공립(단설),김영화,김영화,20060501,20060501,경기도 파주시 책향기숲길 47,031-949-2013,031-949-6121,duil-k.goepj.kr,08시00분~19시00분,2,2,2,0,1,124,28,40,52,0,4,27,38,31,0,4,37.71968103,126.7134197
경기도교육청,파주교육지원청,마정초등학교병설유치원,공립(병설),이금신,이금신,19440331,19810309,경기도 파주시 마정로124번길 13,031-953-4085,031-954-2069,https://majeong-e.goepj.kr/,09시00분~19시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,37.8921224,126.7606252
경기도교육청,파주교육지원청,마지초등학교병설유치원,공립(병설),서선영,서선영,19810301,19810310,경기도 파주시 칠중1길 39,031-959-7320,031-959-7555,https://maji-e.goepj.kr/maji-e/cm/cntnts/cntntsView.do?mi=8183&cntntsId=2939,09시00분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,37.95164739,126.919483
경기도교육청,파주교육지원청,문발유치원,공립(단설),김인옥,김인옥,20060301,20060301,경기도 파주시 노을빛로 21,031-949-9466,031-949-9469,https://munbal-k.goepj.kr/munbal-k/main.do,08시00분~19시00분,2,2,2,0,1,120,28,40,48,0,4,28,31,38,0,5,37.72591608,126.7062609
경기도교육청,파주교육지원청,문산동초등학교병설유치원,공립(병설),김광찬,김광찬,19810309,19810309,경기도 파주시 선유울3길 85,031-8095-9448,031-953-2677,https://munsandong-e.goepj.kr/,09시00분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,18,0,37.86563145,126.7981374
경기도교육청,파주교육지원청,문산중앙유치원,사립(사인),유춘분,유춘분,19820330,19820330,경기도 파주시 장승배기로 54-22,031-953-2323,031-954-1608, ,09시00분~18시30분,1,1,2,0,0,200,15,30,30,0,0,5,7,15,0,0,37.87264758,126.8087274
경기도교육청,파주교육지원청,문산초등학교병설유치원,공립(병설),오세원,오세원,19840601,19840601,경기도 파주시 문향로67번길 58,070-5088-4740,031-954-2027,http://www.munsan1914.es.kr,09시00분~19시00분,0,0,1,1,1,42,0,0,24,14,4,0,0,6,4,1,37.86087849,126.7829569
경기도교육청,파주교육지원청,봉일천초등학교병설유치원,공립(병설),김병욱,김병욱,19860301,19860301,경기도 파주시 통일로 333,031-941-4015,031-942-9974,http://www.bic.es.kr,09시00분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,17,0,37.74486617,126.8073298
경기도교육청,파주교육지원청,빛고운유치원,사립(사인),정현숙,정현숙,20110418,20110418,경기도 파주시 미래로 345,031-947-9987,031-947-9987,https://bitgoun.kidsnote.ac/home/main,08시00분~19시20분,2,2,2,0,0,107,34,38,35,0,0,35,33,39,0,0,37.70888707,126.7444536
경기도교육청,파주교육지원청,뽀뽀뽀유치원,사립(사인),이정근,이정근,19880226,19880226,경기도 파주시 충현로 42-6,031-954-1900,031-952-1900,https://blog.naver.com/bbo9541900,08시30분~18시00분,5,5,4,0,0,240,60,92,88,0,0,59,91,87,0,0,37.84889884,126.7934547
경기도교육청,파주교육지원청,산들초등학교병설유치원,공립(병설),김정수,김정수,20200301,20200301,경기도 파주시 교하로 60,031-589-1870, , ,09시00분~19시00분,1,1,1,0,0,58,14,20,24,0,0,11,15,21,0,0,37.72937777,126.73125
경기도교육청,파주교육지원청,삼성초등학교병설유치원,공립(병설),임은정,임은정,19990901,19990901,경기도 파주시 방촌로 1009-20,031-942-7326,031-942-9967, ,08시30분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,37.82548415,126.7328234
경기도교육청,파주교육지원청,새금초등학교병설유치원,공립(병설),도경순,도경순,20060301,20060301,경기도 파주시 후곡로 104,031-8071-9571,031-957-5907,https://saegeum-e.goepj.kr/,08시30분~19시00분,1,1,1,0,0,58,14,20,24,0,0,6,10,19,0,0,37.74819381,126.7729111
경기도교육청,파주교육지원청,새아란유치원,사립(사인),김명숙,김명숙,20010526,20010526,경기도 파주시 와석순환로 347,031-947-5100,031-947-5103,http://www.newaran.com,08시00분~19시00분,3,3,3,0,0,198,54,66,78,0,0,54,66,78,0,0,37.72729759,126.7443574
경기도교육청,파주교육지원청,석곶초등학교병설유치원,공립(병설),나건웅,나건웅,20060301,20060301,경기도 파주시 책향기로 451,031-949-8319, , ,09시00분~19시00분,0,1,1,0,0,44,0,20,24,0,0,0,6,15,0,0,37.72519379,126.7217549
경기도교육청,파주교육지원청,솔가람유치원,사립(사인),신인숙,신인숙,20171025,20180301,경기도 파주시 가람로116번길 40,031-946-2123,031-946-5123, ,08시00분~19시00분,2,3,2,0,0,164,36,66,52,0,0,35,47,46,0,0,37.73475013,126.763484
경기도교육청,파주교육지원청,수정유치원,사립(사인),최수일,문정숙,20000302,20000302,경기도 파주시 대원로 215,031-943-3939, ,https://m.blog.naver.com/soojungyuch,07시30분~19시00분,2,2,1,0,0,249,36,44,26,0,0,21,31,26,0,0,37.73559445,126.8019963
경기도교육청,파주교육지원청,신산초등학교병설유치원,공립(병설),신은식,신은식,19801226,19810310,경기도 파주시 심궁로 13,031-947-4179, ,http://www.sinsan.es.kr,09시00분~18시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,9,0,37.78001508,126.8534153
경기도교육청,파주교육지원청,심학초등학교병설유치원,공립(병설),박홍석,박홍석,19820301,19820301,경기도 파주시 교하로681번길 33,031-957-1905,031-957-1906, ,09시00분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,37.7076785,126.7029881
경기도교육청,파주교육지원청,아트숲유치원,사립(사인),박현,이은주,20140220,20140301,경기도 파주시 송학1길 126-50,031-945-8333,031-945-8335,http://www.artsoop.kr/,09시00분~19시00분,3,3,2,0,0,172,54,66,52,0,0,54,49,52,0,0,37.71585185,126.7654708
경기도교육청,파주교육지원청,연풍초등학교병설유치원,공립(병설),원영숙,원영숙,19631108,19631108,경기도 파주시 연풍초교길 25,031-952-0667,031-953-0623,http://www.yeonpung.es.kr,09시00분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,37.83080657,126.8337266
경기도교육청,파주교육지원청,예성유치원,사립(사인),이미진,이미진,20120209,20120209,경기도 파주시 가람로 22,031-946-3373,031-946-3356,http://www.yehseong.kg.kr/,08시00분~18시30분,2,2,2,0,0,111,36,38,37,0,0,36,38,37,0,0,37.73308401,126.7542648
경기도교육청,파주교육지원청,예원유치원,사립(사인),윤용철 임재숙,임재숙,20180921,20190301,경기도 파주시 교하로 100,031-942-5585,031-942-5584,https://www.pajuyeawon.co.kr/,07시30분~22시00분,2,2,2,0,0,112,30,40,42,0,0,30,40,42,0,0,37.72397562,126.7351746
경기도교육청,파주교육지원청,예은유치원,사립(사인),곽동근,이경숙,20131210,20131210,경기도 파주시 한빛로 30,031-948-0202,031-948-6006,http://yekids.co.kr,07시30분~19시00분,10,11,7,0,0,604,180,242,182,0,0,180,236,181,0,0,37.71241093,126.7547472
경기도교육청,파주교육지원청,예일유치원,사립(사인),곽동근,김성순,20070210,20070210,경기도 파주시 책향기로 395,031-942-6633,031-949-8327,http://www.oyeil.co.kr,08시00분~19시00분,4,4,4,0,0,366,72,88,104,0,0,72,88,103,0,0,37.7246031,126.7154513
경기도교육청,파주교육지원청,와석초등학교병설유치원,공립(병설),안영돈,안영돈,20060301,20060301,경기도 파주시 한빛로 7,031-957-8715,031-957-8725,http://pajuwaseok.es.kr,08시00분~19시00분,1,1,1,0,1,57,14,20,24,0,4,11,19,24,0,3,37.71049383,126.753037
경기도교육청,파주교육지원청,용미초등학교병설유치원,공립(병설),황경숙,황경숙,19850301,19850301,경기도 파주시 장지산로 78,031-943-9640,031-943-3986,https://yongmi-e.goepj.kr/yongmi-e/main.do,09시00분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.74313541,126.8885863
경기도교육청,파주교육지원청,용연초등학교병설유치원,공립(병설),임생구,임생구,19810310,19810310,경기도 파주시 청송로402번길 31,070-4906-7461,031-959-7544,http://www.yongyeon.es.kr,09시00분~19시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,5,0,37.928563,126.857781
경기도교육청,파주교육지원청,운광초등학교병설유치원,공립(병설),임은희,임은희,20100309,20100309,경기도 파주시 한울로 90,031-909-5780, ,https://unkwang-e.goepj.kr/,08시00분~19시00분,1,1,1,0,0,58,14,20,24,0,0,14,18,10,0,0,37.70970472,126.7409702
경기도교육청,파주교육지원청,운정초등학교병설유치원,공립(병설),윤광헌,윤광헌,20121015,20130308,경기도 파주시 와석순환로 35-34,031-8071-9470,031-8071-9489,http://www.unjeong.es.kr/,09시00분~19시00분,1,1,1,0,1,62,14,20,24,0,4,7,17,19,0,3,37.70790328,126.7538634
경기도교육청,파주교육지원청,운정초롱유치원,공립(단설),이미성,이미성,20210901,20210901,경기도 파주시 양지로 101,031-869-8900, ,http://unjeongchorong-k.goepj.kr,08시00분~19시00분,3,3,3,0,2,174,40,58,70,0,6,40,58,70,0,6,37.71020828,126.7199054
경기도교육청,파주교육지원청,운정해오름초등학교병설유치원,공립(병설),김후성,김후성,20240901,20240901,경기도 파주시 범벅들길 155,031-869-3500, , ,09시00분~19시00분,1,1,1,0,0,58,14,20,24,0,0,14,20,24,0,0,37.74183688,126.7311241
경기도교육청,파주교육지원청,월롱초등학교병설유치원,공립(병설),김상용,김상용,19820309,19820309,경기도 파주시 월롱초교길 40,031-945-8655,031-944-2568, ,08시40분~19시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,8,0,37.80106798,126.7799446
